time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-26T13:09:56.940Z,-4.7083,-80.7157,47.46,4.5,mb,,64,8.184,0.91,us,us10004swm,2016-03-11T08:34:17.004Z,"16km NNW of Querecotillo, Peru",earthquake,11,6.8,0.094,33,reviewed,us,us
2016-02-26T11:45:24.200Z,18.0331,-66.3721,10,2.8,Md,17,118.8,0.20032431,0.25,pr,pr16057008,2016-02-26T19:47:59.325Z,"3km NNE of El Ojo, Puerto Rico",earthquake,0.5,0.7,0,14,reviewed,pr,pr
2016-02-26T10:30:50.500Z,36.1508,-98.7294,5,2.9,mb_lg,,46,0.238,1.01,us,us10004svl,2016-02-26T18:33:32.993Z,"24km ENE of Taloga, Oklahoma",earthquake,2,2,0.079,42,reviewed,us,us
2016-02-26T09:52:44.900Z,35.6884,-97.4341,5,3,mb_lg,,41,0.107,0.59,us,us10004svh,2016-02-26T22:17:52.948Z,"5km NE of Edmond, Oklahoma",earthquake,0.5,1.9,0.065,62,reviewed,us,us
2016-02-26T09:39:18.900Z,18.892,-67.0903,86,3,Md,7,295.2,0.6288207,0.69,pr,pr16057009,2016-02-26T17:41:49.710Z,"43km N of Isabela, Puerto Rico",earthquake,8.5,8.5,0,7,reviewed,pr,pr
2016-02-26T08:52:48.460Z,-31.712,-67.5532,26.68,5,mww,,25,0.979,0.8,us,us10004svb,2016-03-17T10:05:26.129Z,"69km E of Caucete, Argentina",earthquake,5.6,3.2,,,reviewed,us,us
2016-02-26T08:30:11.000Z,57.9498,-156.0196,125.4,2.9,ml,,,,0.58,ak,ak12939833,2016-03-17T09:47:03.225Z,"90km SSE of King Salmon, Alaska",earthquake,1,0.8,,,reviewed,ak,ak
2016-02-26T08:06:02.900Z,18.759,-68.6516,144,3.7,Md,14,198,0.73212696,0.6,pr,pr16057004,2016-03-17T09:42:49.101Z,"12km N of Otra Banda, Dominican Republic",earthquake,7.2,3.6,0,13,reviewed,pr,pr
2016-02-26T08:00:57.000Z,19.4773,-65.4954,86,3.3,Md,5,302.4,1.17948797,0.21,pr,pr16057006,2016-03-17T09:41:09.525Z,"121km NNE of Vieques, Puerto Rico",earthquake,4.1,7.9,0,5,reviewed,pr,pr
2016-02-26T07:55:19.060Z,14.867,-93.7914,24.7,4.2,mb,,171,0.999,0.7,us,us10004vhg,2016-03-17T09:37:50.717Z,"110km SSW of Pijijiapan, Mexico",earthquake,3.9,10.6,0.215,6,reviewed,us,us
2016-02-26T07:53:47.700Z,-34.701,-16.1144,10,4.8,mb,,53,20.858,0.59,us,us10004u12,2016-03-17T09:31:53.995Z,"Southern Mid-Atlantic Ridge",earthquake,12.1,1.9,0.098,32,reviewed,us,us
2016-02-26T07:39:37.800Z,44.6202,-114.136,6.33,3.3,ml,,51,0.297,0.63,us,us10004sux,2016-03-16T12:41:10.703Z,"14km NNE of Challis, Idaho",earthquake,3.6,6.4,0.169,25,reviewed,mb,mb
2016-02-26T07:19:19.730Z,-28.8908,-67.5705,100.06,4.5,mb,,43,2.469,1.22,us,us10004suw,2016-03-16T12:39:46.989Z,"30km NNW of Chilecito, Argentina",earthquake,7,5.7,0.136,16,reviewed,us,us
2016-02-26T07:15:30.650Z,44.5548,-114.514,6.87,3.2,ml,,92,0.195,0.62,us,us10004suv,2016-03-17T09:48:41.054Z,"23km WNW of Challis, Idaho",earthquake,2.9,6.1,0.24,24,reviewed,mb,mb
2016-02-26T07:10:54.950Z,37.9574,143.8241,32.81,4,mb,,140,2.401,0.48,us,us10004u11,2016-03-16T12:31:34.831Z,"221km ESE of Ofunato, Japan",earthquake,8.3,6,0.164,10,reviewed,us,us
2016-02-26T07:05:34.500Z,18.5783,-64.658,10,2.5,Md,4,277.2,0.1643917,0.02,pr,pr16057007,2016-03-16T11:12:03.951Z,"18km NNW of Road Town, British Virgin Islands",earthquake,0.8,1.1,0,4,reviewed,pr,pr
2016-02-26T06:08:13.350Z,0.4053,126.1241,26.8,4.2,mb,,84,1.294,0.65,us,us10004u0y,2016-03-16T11:10:04.175Z,"144km WSW of Kota Ternate, Indonesia",earthquake,8,5.4,0.175,9,reviewed,us,us
2016-02-26T04:59:33.300Z,18.4883,-66.2969,85,3,Md,14,183.6,0.22098556,0.37,pr,pr16057000,2016-02-26T13:02:04.703Z,"4km NW of Dorado, Puerto Rico",earthquake,2.2,1.4,0,12,reviewed,pr,pr
2016-02-26T04:47:43.830Z,-15.6386,167.7685,127.52,5,mb,,103,0.577,1.07,us,us10004su3,2016-02-26T12:50:15.137Z,"62km NE of Norsup, Vanuatu",earthquake,10.2,5.9,0.06,90,reviewed,us,us
2016-02-26T04:27:06.700Z,18.684,-67.276,72,2.6,Md,9,298.8,0.53629422,0.3,pr,pr16057005,2016-02-26T12:29:48.155Z,"28km NW of San Antonio, Puerto Rico",earthquake,2.4,2.4,0,7,reviewed,pr,pr
2016-02-26T03:50:28.300Z,18.767,-65.5661,15,2.7,Md,4,273.6,0.53000602,0.03,pr,pr16057003,2016-02-26T11:53:04.872Z,"46km NNE of Luquillo, Puerto Rico",earthquake,0.6,0.7,0,4,reviewed,pr,pr
2016-02-26T03:46:19.510Z,38.357,-122.3943333,7.53,2.66,md,114,61,0.05172,0.18,nc,nc72598070,2016-03-02T06:19:04.965Z,"5km SSW of Yountville, California",earthquake,0.13,0.25,0.164,71,reviewed,nc,nc
2016-02-26T03:31:13.040Z,36.8808,-97.7929,2.61,2.6,mb_lg,,30,0.061,0.27,us,us10004stv,2016-02-26T11:33:54.740Z,"9km NNW of Medford, Oklahoma",earthquake,0.9,5.4,0.114,20,reviewed,us,us
2016-02-26T03:09:39.000Z,59.7902,-152.9647,109.4,3,ml,,,,0.52,ak,ak12885260,2016-03-02T17:29:17.747Z,"63km W of Anchor Point, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-02-26T01:49:36.720Z,-62.2332,155.2191,10,5.1,mb,,99,15.509,0.75,us,us10004ssu,2016-02-26T16:51:10.040Z,"Balleny Islands region",earthquake,11.1,1.9,0.09,40,reviewed,us,us
2016-02-26T00:55:31.190Z,1.2943,126.8981,66.18,4.6,mb,,84,0.699,0.37,us,us10004ssl,2016-03-08T04:23:02.759Z,"76km NW of Kota Ternate, Indonesia",earthquake,7,6.5,0.091,36,reviewed,us,us
2016-02-26T00:51:40.760Z,40.4416667,-124.6321667,21.35,2.61,md,35,245,0.2274,0.2,nc,nc72598015,2016-03-01T00:16:05.421Z,"34km WSW of Ferndale, California",earthquake,1.71,0.61,0.175,42,reviewed,nc,nc
2016-02-26T00:47:25.550Z,-8.2311,120.6248,179.11,4,mb,,119,1.645,0.82,us,us10004u0v,2016-03-13T22:38:38.517Z,"8km NNE of Dampek, Indonesia",earthquake,9.5,8.2,0.122,18,reviewed,us,us
2016-02-26T00:41:43.250Z,0.3521,98.6182,55.39,4,mb,,175,1.407,0.93,us,us10004u0u,2016-03-12T03:28:39.091Z,"133km SSW of Padangsidempuan, Indonesia",earthquake,8,10.1,0.173,9,reviewed,us,us
2016-02-26T00:37:06.500Z,18.8283,-64.6695,27,3.1,Md,5,324,0.54527738,0.1,pr,pr16057002,2016-02-26T08:39:33.034Z,"45km N of Road Town, British Virgin Islands",earthquake,2.3,7.8,0,4,reviewed,pr,pr
2016-02-26T00:31:28.200Z,18.8581,-64.6822,17,2.8,Md,6,288,0.44197112,0.11,pr,pr16057001,2016-03-08T06:44:29.040Z,"49km N of Road Town, British Virgin Islands",earthquake,1.9,2.8,0,4,reviewed,pr,pr
2016-02-25T23:35:19.300Z,-8.7463,111.5091,57.44,5.1,mb,,40,1.28,1.36,us,us10004srp,2016-03-05T23:15:28.917Z,"50km S of Ngulung Wetan, Indonesia",earthquake,6.3,4.6,0.052,119,reviewed,us,us
2016-02-25T23:16:06.210Z,51.9851,-166.3373,34.75,2.8,ml,,260,1.719,0.47,us,us10004uvq,2016-03-08T18:44:46.127Z,"202km ESE of Nikolski, Alaska",earthquake,9.8,25.4,,8,reviewed,us,ak
2016-02-25T22:39:48.470Z,-47.097,33.1259,10,5.3,mwb,,29,12.867,0.82,us,us10004sri,2016-03-04T02:54:23.503Z,"Prince Edward Islands region",earthquake,7.9,1.7,0.083,14,reviewed,us,us
2016-02-25T22:33:33.680Z,35.6387,-97.2407,5,2.6,mb_lg,,39,0.043,0.72,us,us10004src,2016-03-07T02:37:48.988Z,"4km WSW of Luther, Oklahoma",earthquake,1.1,1.8,0.255,4,reviewed,us,us
2016-02-25T22:25:36.010Z,-22.2017,-175.9715,76.24,4.3,mb,,118,6.457,0.65,us,us10004tu4,2016-03-07T22:46:20.228Z,"136km SW of Vaini, Tonga",earthquake,12.2,8.2,0.129,17,reviewed,us,us
2016-02-25T22:10:07.780Z,-18.4779,-173.7781,35,4.5,mb,,102,3.696,0.44,us,us10004tu5,2016-03-07T23:06:54.057Z,"28km NE of Neiafu, Tonga",earthquake,7.5,2,0.128,18,reviewed,us,us
2016-02-25T22:02:00.600Z,19.1881,-64.4876,44,2.8,Md,3,342,1.15523346,0.14,pr,pr16056010,2016-03-07T05:20:02.040Z,"86km N of Road Town, British Virgin Islands",earthquake,3.2,11.1,0,2,reviewed,pr,pr
2016-02-25T22:00:41.390Z,-15.2686,166.14,35,4.5,mb,,200,1.04,1.13,us,us10004tu6,2016-03-07T23:17:36.521Z,"100km WSW of Port-Olry, Vanuatu",earthquake,3.9,2,0.221,6,reviewed,us,us
2016-02-25T21:12:41.000Z,59.0749,-153.0643,72.8,3.3,ml,,,,0.64,ak,ak12883622,2016-03-08T18:47:14.628Z,"104km SW of Anchor Point, Alaska",earthquake,0.3,0.2,,,reviewed,ak,ak
2016-02-25T21:08:15.800Z,36.5279,-98.9737,6.057,2.9,ml,,217,,0.36,us,us10004sq0,2016-03-04T06:14:19.640Z,"22km ENE of Mooreland, Oklahoma",earthquake,2.9,6.2,,,reviewed,tul,tul
2016-02-25T20:45:15.700Z,36.5297,-98.9767,6.627,3.1,ml,,179,,0.75,us,us10004spm,2016-03-08T19:01:48.571Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.2,6.1,,,reviewed,tul,tul
2016-02-25T20:39:48.230Z,-21.1071,-178.4923,538.19,4.3,mb,,114,4.67,0.85,us,us10004spw,2016-03-08T19:06:08.466Z,"55km SSE of Ndoi Island, Fiji",earthquake,7.6,7.2,0.058,85,reviewed,us,us
2016-02-25T20:14:52.000Z,59.7795,-153.3996,127.1,2.7,ml,,,,0.51,ak,ak12883153,2016-03-08T21:46:08.040Z,"85km E of Old Iliamna, Alaska",earthquake,0.5,0.4,,,reviewed,ak,ak
2016-02-25T20:12:48.180Z,12.6904,-88.7357,49.5,4.6,mb,,97,1.101,0.65,us,us10004spd,2016-03-22T23:23:40.278Z,"68km SSW of Puerto El Triunfo, El Salvador",earthquake,7.4,7.6,0.068,64,reviewed,us,us
2016-02-25T20:05:20.050Z,-19.7874,-177.4728,341.69,4.3,mb,,108,4.7,0.82,us,us10004tu2,2016-03-10T16:03:35.655Z,"159km NE of Ndoi Island, Fiji",earthquake,12.1,9.8,0.129,17,reviewed,us,us
2016-02-25T19:14:37.360Z,-8.9833,127.4847,20.45,4.3,mb,,97,3.266,0.55,us,us10004tu1,2016-03-09T21:25:53.212Z,"212km E of Aileu, East Timor",earthquake,6.1,5.9,0.147,13,reviewed,us,us
2016-02-25T18:52:22.930Z,51.5096,-175.9113,42.78,2.5,ml,,226,0.468,0.26,us,us10004srm,2016-03-08T22:00:28.129Z,"66km SE of Adak, Alaska",earthquake,10.4,54.4,,20,reviewed,us,ak
2016-02-25T18:46:51.430Z,-31.475,-71.7264,21.87,3.9,mb,,173,0.677,0.61,us,us10004tua,2016-03-09T22:02:34.525Z,"56km WNW of Illapel, Chile",earthquake,7.5,4.7,0.363,2,reviewed,us,us
2016-02-25T18:46:50.630Z,-23.9305,-175.5823,10,4.5,mb,,200,7.144,0.21,us,us10004tub,2016-03-21T14:18:48.402Z,"294km SSW of `Ohonua, Tonga",earthquake,17.1,2,0.205,7,reviewed,us,us
2016-02-25T17:26:19.280Z,-10.0205,122.0279,45.84,4.3,mb,,69,1.391,0.69,us,us10004ttz,2016-03-09T23:44:20.136Z,"131km SSE of Ngalupolo, Indonesia",earthquake,7.1,7.5,0.138,15,reviewed,us,us
2016-02-25T16:45:16.480Z,53.6775,-163.5879,24.86,3.1,ml,,215,0.973,0.68,us,us10004uvk,2016-03-19T22:08:18.958Z,"131km S of False Pass, Alaska",earthquake,6.1,17,0.148,6,reviewed,us,us
2016-02-25T16:41:47.280Z,55.6639,-159.6834,76.06,3.2,ml,,113,0.55,0.57,us,us10004uvj,2016-03-19T22:03:22.731Z,"63km NE of Sand Point, Alaska",earthquake,4,9.2,0.128,8,reviewed,us,us
2016-02-25T16:08:39.990Z,54.0446,158.6598,174.15,4,mb,,88,1.023,1.3,us,us10004tty,2016-03-19T21:37:02.564Z,"97km N of Yelizovo, Russia",earthquake,11.6,7.6,0.133,16,reviewed,us,us
2016-02-25T15:52:16.910Z,-20.2899,-178.0429,556.54,4.1,mb,,101,4.477,1,us,us10004tu9,2016-03-19T21:22:11.883Z,"79km ENE of Ndoi Island, Fiji",earthquake,21.4,12.5,0.213,6,reviewed,us,us
2016-02-25T15:44:02.960Z,-6.006,130.4296,143.77,4.6,mb,,50,2.145,0.99,us,us10004slx,2016-03-18T20:26:28.781Z,"236km NNW of Saumlaki, Indonesia",earthquake,3.1,7.8,0.112,27,reviewed,us,us
2016-02-25T15:35:06.730Z,-23.1048,-68.9617,85.51,5.2,mww,,45,0.479,1.2,us,us10004slu,2016-03-18T19:00:54.969Z,"70km S of Calama, Chile",earthquake,5.7,3.4,,,reviewed,us,us
2016-02-25T15:12:30.830Z,-31.0733,-178.9432,128.13,4.4,mb,,200,6.86,0.36,us,us10004ttx,2016-03-18T18:16:22.081Z,"40km N of L'Esperance Rock, New Zealand",earthquake,18.9,11.9,0.179,9,reviewed,us,us
2016-02-25T15:09:25.800Z,21.9339,-108.2501,10,4.2,mb,,192,2.099,1.36,us,us10004sls,2016-03-18T17:54:05.630Z,"194km SE of San Jose del Cabo, Mexico",earthquake,6.9,1.9,0.043,151,reviewed,us,us
2016-02-25T14:35:15.100Z,19.0505,-64.7322,56,3.2,Md,9,277.2,0.63870217,0.36,pr,pr16056007,2016-02-25T22:37:48.106Z,"71km N of Road Town, British Virgin Islands",earthquake,6.4,10.4,0,9,reviewed,pr,pr
2016-02-25T13:52:43.200Z,19.0146,-65.1027,9,3.1,Md,11,252,0.67373646,0.36,pr,pr16056008,2016-02-25T21:55:19.554Z,"76km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.2,3.5,0,9,reviewed,pr,pr
2016-02-25T12:34:43.000Z,68.1021,-136.4771,15.5,3.3,ml,,,,0.79,ak,ak12880440,2016-03-08T18:45:00.378Z,"99km NW of Fort McPherson, Canada",earthquake,2.6,2.8,,,reviewed,ak,ak
2016-02-25T12:17:48.930Z,-7.5196,128.5492,166.57,5,mb,,61,2.763,1.25,us,us10004sks,2016-02-25T20:20:28.351Z,"Kepulauan Barat Daya, Indonesia",earthquake,8.2,7.9,0.08,49,reviewed,us,us
2016-02-25T12:17:34.800Z,18.2124,-67.6358,47,3.1,Md,13,180,0.22637545,0.46,pr,pr16056006,2016-02-25T20:20:00.775Z,"42km WSW of Stella, Puerto Rico",earthquake,2.6,1.9,0,10,reviewed,pr,pr
2016-02-25T12:09:13.820Z,34.271,-119.6551667,1.5,2.7,ml,41,125,0.1723,0.31,ci,ci37311487,2016-03-14T17:22:39.576Z,"17km SSE of Santa Barbara, California",earthquake,0.46,0.84,0.119,73,reviewed,ci,ci
2016-02-25T11:39:04.220Z,35.8808,-97.3054,4.38,3.6,mwr,,24,0.147,0.24,us,us10004sk5,2016-02-26T22:57:32.685Z,"8km SSW of Langston, Oklahoma",earthquake,1.2,8.8,0.053,34,reviewed,us,us
2016-02-25T11:27:54.930Z,-30.785,-71.4794,41.02,4.7,mb,,125,0.173,0.95,us,us10004sk4,2016-02-25T11:56:46.293Z,"33km SW of Ovalle, Chile",earthquake,4.9,6.8,0.062,78,reviewed,us,us
2016-02-25T10:53:00.080Z,-3.4126,68.4313,13.3,4.9,mb,,91,5.639,1.25,us,us10004sjz,2016-02-25T18:55:29.212Z,"Chagos Archipelago region",earthquake,6.5,4.5,0.099,42,reviewed,us,us
2016-02-25T10:19:18.100Z,18.7516,-65.2659,66,2.8,Md,3,309.6,0.44197112,0.15,pr,pr16056005,2016-02-25T18:21:52.970Z,"49km N of Culebra, Puerto Rico",earthquake,3.4,3.2,0,3,reviewed,pr,pr
2016-02-25T10:17:10.040Z,35.7818,-97.4859,12.56,2.5,mb_lg,,70,0.029,0.44,us,us10004sjm,2016-02-25T22:10:05.727Z,"12km SSW of Guthrie, Oklahoma",earthquake,1.2,4.3,0.154,11,reviewed,us,us
2016-02-25T09:55:31.300Z,35.7745,-97.4862,7.177,3,ml,,76,,0.5,us,us10004sjg,2016-02-26T22:38:56.734Z,"12km SSW of Guthrie, Oklahoma",earthquake,1.3,5.5,,,reviewed,tul,tul
2016-02-25T08:47:39.900Z,19.2539,-64.397,31,3.4,Md,10,302.4,0.8578911,0.23,pr,pr16056004,2016-03-12T12:02:36.272Z,"95km NNE of Road Town, British Virgin Islands",earthquake,2.3,14.4,0,9,reviewed,pr,pr
2016-02-25T08:40:17.880Z,-3.3621,68.3188,10,4.6,mb,,68,5.754,0.66,us,us10004ttn,2016-03-13T11:41:13.527Z,"Chagos Archipelago region",earthquake,9.3,1.9,0.105,27,reviewed,us,us
2016-02-25T08:31:57.620Z,40.1282,142.5421,55.08,4.2,mb,,155,1.941,0.71,us,us10004sj0,2016-03-13T11:33:06.924Z,"74km NE of Miyako, Japan",earthquake,8.6,4.9,0.166,10,reviewed,us,us
2016-02-25T07:37:10.140Z,50.3792,156.425,78.24,4.8,mb,,90,2.845,0.74,us,us10004siv,2016-03-12T12:00:14.126Z,"39km SSE of Severo-Kuril'sk, Russia",earthquake,9.1,3.6,0.064,75,reviewed,us,us
2016-02-25T07:28:43.990Z,37.162,-118.3658333,13.92,3.44,ml,48,57,0.1528,0.08,nc,nc72597525,2016-03-13T11:25:38.978Z,"6km W of Big Pine, California",earthquake,0.34,0.86,0.241,32,reviewed,nc,nc
2016-02-25T06:57:53.000Z,65.6614,-143.7573,12.6,4.3,ml,,,,0.85,ak,ak12879176,2016-03-17T09:33:52.081Z,"23km SE of Circle, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-02-25T05:35:24.080Z,51.526,-176.86,24.8,2.7,ml,,,,0.85,us,us10004sns,2016-03-17T09:10:49.518Z,"41km SSW of Adak, Alaska",earthquake,4.5,7.8,,22,reviewed,ak,ak
2016-02-25T05:10:36.060Z,10.2673,122.4514,10,4.5,mb,,118,4.089,0.73,us,us10004ttt,2016-03-17T12:50:35.197Z,"17km SSW of La Paz, Philippines",earthquake,6.5,1.9,0.096,32,reviewed,us,us
2016-02-25T04:00:36.460Z,19.4125,-155.3123333,6.635,3.69,ml,56,39,0.01302,0.08,hv,hv61186446,2016-02-26T02:41:14.229Z,"8km WSW of Volcano, Hawaii",earthquake,0.23,0.3,0.2,29,reviewed,hv,hv
2016-02-25T03:47:36.500Z,19.0981,-64.8759,55,2.7,Md,3,331.2,0.74560169,0.37,pr,pr16056003,2016-02-25T11:50:13.685Z,"80km NNW of Road Town, British Virgin Islands",earthquake,12.5,18.9,0,3,reviewed,pr,pr
2016-02-25T03:11:37.200Z,18.9111,-64.6699,83,3.4,Md,11,277.2,0.49407341,0.4,pr,pr16056002,2016-02-25T11:14:06.985Z,"55km N of Road Town, British Virgin Islands",earthquake,6.6,5.3,0,7,reviewed,pr,pr
2016-02-25T02:39:39.140Z,37.0471,-97.9219,13.81,2.6,ml,,57,0.096,0.36,us,us10004sh3,2016-03-02T17:09:13.630Z,"15km SE of Anthony, Kansas",earthquake,1.9,3.8,0.05,53,reviewed,us,us
2016-02-25T01:28:13.100Z,19.2346,-64.7593,45,2.8,Md,4,338.4,1.04653731,0.3,pr,pr16056001,2016-02-25T09:30:50.237Z,"91km N of Road Town, British Virgin Islands",earthquake,5.8,18.2,0,3,reviewed,pr,pr
2016-02-25T00:39:02.100Z,19.1228,-64.748,53,3.2,Md,4,324,0.79051745,0.2,pr,pr16056000,2016-03-17T03:55:46.728Z,"79km N of Road Town, British Virgin Islands",earthquake,6.8,11.3,0,4,reviewed,pr,pr
2016-02-24T23:54:40.380Z,38.8113333,-122.8168333,2.51,2.59,md,69,33,0.009954,0.06,nc,nc72597260,2016-02-27T04:43:04.717Z,"6km NW of The Geysers, California",earthquake,0.13,0.2,0.274,49,reviewed,nc,nc
2016-02-24T23:38:11.580Z,38.8081667,-122.813,3.27,2.87,md,80,30,0.01266,0.05,nc,nc72597190,2016-02-25T04:07:05.344Z,"5km NW of The Geysers, California",earthquake,0.11,0.14,0.201,109,reviewed,nc,nc
2016-02-24T23:24:19.970Z,-23.6696,-67.9843,126.16,4.2,mb,,55,1.354,0.87,us,us10004sgd,2016-03-20T05:34:15.560Z,"86km SSE of San Pedro de Atacama, Chile",earthquake,8.2,11.7,0.216,6,reviewed,us,us
2016-02-24T21:59:31.000Z,-30.067,-71.047,69.5,4.4,mb,,,,0.97,us,us10004sfm,2016-03-11T04:46:27.267Z,"26km SE of La Serena, Chile",earthquake,4.8,4.5,0.127,18,reviewed,guc,us
2016-02-24T21:38:02.320Z,32.8116,139.1337,195.73,4.1,mb,,124,0.626,1.4,us,us10004syq,2016-03-17T23:38:20.326Z,"69km WSW of Hachijo-jima, Japan",earthquake,10.7,8,0.145,13,reviewed,us,us
2016-02-24T21:35:01.400Z,19.142,-64.6794,41,2.7,Md,4,324,0.82734838,0.14,pr,pr16055007,2016-03-11T04:51:03.911Z,"80km N of Road Town, British Virgin Islands",earthquake,3.3,9.4,0,4,reviewed,pr,pr
2016-02-24T21:06:06.000Z,19.0368,-64.8152,72,2.6,Md,4,302.4,0.64499037,0.09,pr,pr16055006,2016-03-17T22:59:24.477Z,"71km NNW of Road Town, British Virgin Islands",earthquake,5.1,5,0,4,reviewed,pr,pr
2016-02-24T21:02:51.400Z,19.235,-64.813,28,3.6,Md,19,273.6,0.8345349,0.18,pr,pr16055005,2016-03-17T22:57:07.456Z,"92km NNW of Road Town, British Virgin Islands",earthquake,1.4,12.7,0,16,reviewed,pr,pr
2016-02-24T20:46:03.690Z,-8.7034,149.8736,115.77,4.1,mb,,117,2.769,0.67,us,us10004syn,2016-03-10T15:39:14.619Z,"178km E of Popondetta, Papua New Guinea",earthquake,13,7.8,0.158,11,reviewed,us,us
2016-02-24T20:24:30.250Z,45.8756,-75.5597,18,2.8,mb_lg,,,,0.73,us,us20005a33,2016-03-16T03:03:11.451Z,"26km NNE of Val-des-Monts, Canada",earthquake,1.9,1.9,,,reviewed,ott,ott
2016-02-24T20:02:26.000Z,57.1396,-156.6961,87.1,2.5,ml,,,,0.35,ak,ak12925367,2016-03-08T22:52:30.040Z,"160km NE of Chignik Lake, Alaska",earthquake,0.8,0.7,,,reviewed,ak,ak
2016-02-24T19:51:28.000Z,61.9877,-149.8691,39.8,2.9,ml,,,,0.51,ak,ak12877557,2016-03-08T21:21:26.040Z,"19km S of Y, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-02-24T19:36:16.210Z,24.018,142.1388,56.26,4.8,mb,,49,3.065,0.96,us,us10004sel,2016-03-08T18:39:10.895Z,"117km SE of Iwo Jima, Japan",earthquake,10.7,5,0.048,135,reviewed,us,us
2016-02-24T19:09:57.620Z,-29.9206,-71.8346,15.56,4.6,mb,,147,0.517,1.02,us,us10004sec,2016-03-08T18:31:31.895Z,"47km W of Coquimbo, Chile",earthquake,4.8,4.3,0.146,14,reviewed,us,us
2016-02-24T19:09:00.400Z,18.5074,-64.9466,71,2.5,Md,3,302.4,0.15451023,0.1,pr,pr16055004,2016-03-08T21:23:19.040Z,"18km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5,1.1,0,2,reviewed,pr,pr
2016-02-24T18:46:23.950Z,-22.7249,-179.4962,556.83,4.2,mb,,122,5.462,0.5,us,us10004sym,2016-03-10T15:46:14.874Z,"244km SSW of Ndoi Island, Fiji",earthquake,15.3,9.1,0.159,11,reviewed,us,us
2016-02-24T18:01:50.000Z,-15.71,-71.75,11,4.1,ml,,,,1.39,us,us20005bwf,2016-03-22T22:31:16.419Z,"17km WSW of Chivay, Peru",earthquake,8.4,9.4,,,reviewed,lim,lim
2016-02-24T17:48:32.367Z,41.8853,-119.5955,9.4,3.4,ml,8,100.38,0.163,0.1646,nn,nn00532911,2016-03-08T18:11:41.040Z,"70km ESE of Lakeview, Oregon",earthquake,3.88,3.7,0.31,5,reviewed,nn,nn
2016-02-24T17:44:40.790Z,52.0005,-179.912,96.4,2.5,ml,,339,0.708,0.45,us,us10004tnz,2016-03-08T22:22:17.318Z,"33km E of Semisopochnoi Island, Alaska",earthquake,30,20.8,,13,reviewed,us,ak
2016-02-24T17:11:08.980Z,-21.8108,170.6755,113.41,4.3,mb,,268,3.096,0.72,us,us10004syk,2016-03-10T15:34:22.430Z,"156km WNW of Ile Hunter, New Caledonia",earthquake,15.8,10.7,0.161,11,reviewed,us,us
2016-02-24T17:02:04.450Z,-29.9561,-71.6987,23.14,4.6,mb,,144,0.401,0.78,us,us10004scj,2016-03-08T18:11:43.748Z,"34km W of Coquimbo, Chile",earthquake,5.2,1.5,0.119,21,reviewed,us,us
2016-02-24T16:30:17.960Z,3.2761,125.2463,167.15,4,mb,,152,3.267,0.71,us,us10004syj,2016-03-01T05:48:46.137Z,"199km N of Laikit, Laikit II (Dimembe), Indonesia",earthquake,14.5,11.1,0.134,15,reviewed,us,us
2016-02-24T16:26:05.000Z,53.7254,-163.0034,48.7,2.8,ml,,,,0.47,us,us10004tpj,2016-03-01T05:45:00.490Z,"128km SSE of False Pass, Alaska",earthquake,5.4,9.9,,,reviewed,ak,ak
2016-02-24T16:10:50.690Z,38.2908,141.875,39.93,4.5,mwr,,120,0.954,0.92,us,us10004scg,2016-03-03T05:38:15.084Z,"52km ESE of Ishinomaki, Japan",earthquake,6.3,5.5,0.073,18,reviewed,us,us
2016-02-24T15:58:46.500Z,19.1506,-64.7792,52,3.4,Md,11,277.2,0.74560169,0.36,pr,pr16055003,2016-03-01T05:38:35.040Z,"83km NNW of Road Town, British Virgin Islands",earthquake,5.7,12.1,0,9,reviewed,pr,pr
2016-02-24T15:20:05.000Z,57.6753,-155.2303,68.6,2.5,ml,,,,0.43,ak,ak12925354,2016-03-01T05:28:18.040Z,"76km WNW of Larsen Bay, Alaska",earthquake,0.5,0.8,,,reviewed,ak,ak
2016-02-24T15:02:13.520Z,31.5976667,-114.4143333,5.96,2.99,ml,7,140,0.6719,0.31,ci,ci37528280,2016-03-01T05:25:56.040Z,"86km SE of Estacion Coahuila, B.C., MX",earthquake,1.56,31.61,0.223,17,reviewed,ci,ci
2016-02-24T14:41:40.700Z,36.07,23.85,46,4.1,mb,,,,1.05,us,us10004scb,2016-03-13T11:19:01.011Z,"58km N of Kolimvarion, Greece",earthquake,5.1,6,0.15,12,reviewed,ath,us
2016-02-24T14:20:53.000Z,52.1488,-172.467,90,2.6,ml,,,,0.13,us,us10004tpf,2016-03-13T11:09:15.400Z,"90km WSW of Amukta Island, Alaska",earthquake,12.1,10.1,,,reviewed,ak,ak
2016-02-24T13:32:26.830Z,-62.9903,146.8934,10,4.6,mb,,114,15.348,0.62,us,us10004syf,2016-03-13T11:06:38.059Z,"South of Australia",earthquake,9.8,1.9,0.141,15,reviewed,us,us
